terrestrial_date,id,sol,ls,month,min_temp,pressure
2016-02-02,1172,1241,103,4,-87.0,816.0
2016-02-03,1173,1242,103,4,-87.0,815.0
2016-02-04,1174,1243,104,4,-86.0,814.0
2016-02-05,1175,1244,104,4,-85.0,812.0
2016-02-06,1176,1245,105,4,-86.0,811.0
2016-02-07,1178,1246,105,4,-85.0,810.0
2016-02-08,1177,1247,105,4,-85.0,809.0
2016-02-09,1179,1248,106,4,-86.0,807.0
2016-02-10,1180,1249,106,4,-85.0,806.0
2016-02-11,1182,1250,107,4,-85.0,804.0
2016-02-12,1185,1251,107,4,-85.0,803.0
2016-02-13,1184,1252,108,4,-85.0,802.0
2016-02-14,1181,1253,108,4,-85.0,800.0
2016-02-15,1183,1254,109,4,-84.0,799.0
2016-02-16,1187,1255,109,4,-84.0,798.0
2016-02-17,1186,1256,110,4,-84.0,797.0
2016-02-18,1188,1257,110,4,-84.0,794.0
2016-02-19,1189,1258,111,4,-83.0,794.0
2016-02-20,1190,1259,111,4,-84.0,794.0
2016-02-21,1191,1260,112,4,-83.0,792.0
2016-02-22,1192,1261,112,4,-81.0,790.0
2016-02-23,1193,1262,112,4,-81.0,790.0
2016-02-24,1194,1263,113,4,-84.0,788.0
2016-02-25,1195,1264,113,4,-84.0,787.0
2016-02-26,1197,1265,114,4,-81.0,787.0
2016-02-27,1196,1266,114,4,-82.0,787.0
2016-02-28,1198,1267,115,4,-83.0,786.0
2016-02-29,1199,1268,115,4,-83.0,784.0
2016-03-01,1201,1269,116,4,-83.0,782.0
2016-03-03,1200,1270,116,4,-82.0,782.0
2016-03-04,1202,1271,117,4,-84.0,781.0
2016-03-05,1203,1272,117,4,-81.0,780.0
2016-03-06,1204,1273,118,4,-79.0,778.0
2016-03-07,1205,1274,118,4,-82.0,777.0
2016-03-08,1206,1275,119,4,-82.0,775.0
2016-03-09,1207,1276,119,4,-83.0,774.0
2016-03-10,1208,1277,120,5,-84.0,774.0
2016-03-11,1210,1278,120,5,-83.0,773.0
2016-03-12,1209,1279,121,5,-83.0,772.0
2016-03-13,1211,1280,121,5,-84.0,771.0
2016-03-14,1212,1281,122,5,-83.0,769.0
2016-03-15,1213,1282,122,5,-81.0,768.0
2016-03-16,1214,1283,123,5,-82.0,767.0
2016-03-17,1216,1284,123,5,-80.0,767.0
2016-03-18,1217,1285,123,5,-80.0,766.0
2016-03-19,1215,1286,124,5,-80.0,765.0
2016-03-20,1218,1287,124,5,-80.0,764.0
2016-03-21,1219,1288,125,5,-80.0,763.0
2016-03-24,1220,1291,126,5,-80.0,760.0
2016-03-25,1222,1292,127,5,-81.0,760.0
2016-03-26,1221,1293,127,5,-81.0,758.0
2016-03-27,1223,1294,128,5,-79.0,758.0
2016-03-28,1224,1295,128,5,-79.0,757.0
2016-03-29,1226,1296,129,5,-79.0,756.0
2016-03-30,1225,1297,129,5,-80.0,755.0
2016-03-31,1229,1298,130,5,-79.0,755.0
2016-04-01,1228,1299,130,5,-80.0,753.0
2016-04-02,1227,1300,131,5,-79.0,752.0
2016-04-03,1230,1301,131,5,-78.0,752.0
2016-04-04,1231,1302,132,5,-80.0,751.0
2016-04-05,1232,1303,132,5,-78.0,751.0
2016-04-06,1233,1304,133,5,-80.0,750.0
2016-04-07,1235,1305,133,5,-80.0,749.0
2016-04-08,1234,1306,134,5,-79.0,748.0
2016-04-10,1236,1307,134,5,-80.0,748.0
2016-04-11,1237,1308,135,5,-81.0,748.0
2016-04-12,1238,1309,135,5,-81.0,747.0
2016-04-13,1239,1310,136,5,-76.0,745.0
2016-04-14,1240,1311,136,5,-78.0,745.0
2016-04-15,1243,1312,137,5,-77.0,745.0
2016-04-16,1241,1313,137,5,-77.0,745.0
2016-04-17,1242,1314,138,5,-78.0,744.0
2016-04-18,1244,1315,138,5,-77.0,744.0
2016-04-19,1245,1316,139,5,-80.0,744.0
2016-04-20,1246,1317,139,5,-80.0,743.0
2016-04-21,1247,1318,140,5,-80.0,743.0
2016-04-22,1248,1319,140,5,-78.0,742.0
2016-04-23,1250,1320,141,5,-77.0,741.0
2016-04-24,1249,1321,141,5,-77.0,740.0
2016-04-25,1251,1322,142,5,-78.0,740.0
2016-04-26,1252,1323,142,5,-77.0,738.0
2016-04-27,1253,1324,143,5,-78.0,738.0
2016-04-28,1256,1325,144,5,-78.0,738.0
2016-04-29,1254,1326,144,5,-77.0,738.0
2016-04-30,1255,1327,145,5,-76.0,736.0
2016-05-01,1257,1328,145,5,-77.0,735.0
2016-05-02,1258,1329,146,5,-74.0,735.0
2016-05-03,1259,1330,146,5,-78.0,734.0
2016-05-04,1260,1331,147,5,-76.0,734.0
2016-05-05,1262,1332,147,5,-78.0,734.0
2016-05-06,1263,1333,148,5,-76.0,733.0
2016-05-07,1261,1334,148,5,-77.0,732.0
2016-05-08,1264,1335,149,5,-77.0,732.0
2016-05-09,1265,1336,149,5,-75.0,732.0
2016-05-10,1266,1337,150,6,-76.0,734.0
2016-05-11,1267,1338,150,6,-75.0,734.0
2016-05-12,1268,1339,151,6,-77.0,733.0
2016-05-13,1269,1340,151,6,-76.0,734.0
2016-05-14,1270,1341,152,6,-76.0,735.0
2016-05-15,1271,1342,152,6,-80.0,735.0
2016-05-17,1272,1343,153,6,-74.0,735.0
2016-05-18,1273,1344,153,6,-75.0,734.0
2016-05-19,1276,1345,154,6,-75.0,735.0
2016-05-20,1274,1346,155,6,-75.0,737.0
2016-05-21,1277,1347,155,6,-75.0,736.0
2016-05-22,1275,1348,156,6,-76.0,735.0
2016-05-23,1278,1349,156,6,-73.0,737.0
2016-05-24,1279,1350,157,6,-73.0,738.0
2016-05-25,1280,1351,157,6,-72.0,739.0
2016-05-26,1283,1352,158,6,-73.0,736.0
2016-05-27,1281,1353,158,6,-76.0,737.0
2016-05-28,1282,1354,159,6,-75.0,739.0
2016-05-29,1284,1355,159,6,-75.0,740.0
2016-05-30,1286,1356,160,6,-74.0,739.0
2016-05-31,1285,1357,160,6,-72.0,738.0
2016-06-01,1287,1358,161,6,-74.0,738.0
2016-06-02,1288,1359,162,6,-76.0,739.0
2016-06-03,1289,1360,162,6,-76.0,739.0
2016-06-04,1290,1361,163,6,-75.0,739.0
2016-06-05,1291,1362,163,6,-74.0,739.0
2016-06-06,1292,1363,164,6,-75.0,740.0
2016-06-07,1293,1364,164,6,-74.0,740.0
2016-06-08,1294,1365,165,6,-74.0,739.0
2016-06-09,1295,1366,165,6,-75.0,740.0
2016-06-10,1296,1367,166,6,-74.0,743.0
2016-06-11,1297,1368,167,6,-74.0,743.0
2016-06-12,1299,1369,167,6,-73.0,742.0
2016-06-13,1298,1370,168,6,-74.0,744.0
2016-06-14,1301,1371,168,6,-75.0,746.0
2016-06-15,1300,1372,169,6,-74.0,745.0
2016-06-16,1303,1373,169,6,-74.0,746.0
2016-06-17,1302,1374,170,6,-75.0,748.0
2016-06-18,1304,1375,170,6,-73.0,749.0
2016-06-19,1305,1376,171,6,-75.0,749.0
2016-06-20,1306,1377,172,6,-76.0,749.0
2016-06-21,1308,1378,172,6,-76.0,751.0
2016-06-23,1307,1379,173,6,-77.0,751.0
2016-06-24,1311,1380,173,6,-74.0,751.0
2016-06-25,1309,1381,174,6,-73.0,751.0
2016-06-26,1310,1382,174,6,-76.0,752.0
2016-06-27,1312,1383,175,6,-73.0,752.0
2016-06-28,1313,1384,176,6,-74.0,753.0
2016-06-29,1314,1385,176,6,-75.0,755.0
2016-06-30,1315,1386,177,6,-74.0,755.0
2016-07-01,1316,1387,177,6,-74.0,755.0
2016-07-02,1317,1388,178,6,-73.0,756.0
2016-07-12,1318,1398,184,7,-66.0,751.0
2016-07-13,1319,1399,184,7,-73.0,770.0
2016-07-14,1322,1400,185,7,-73.0,770.0
2016-07-15,1321,1401,185,7,-73.0,770.0
2016-07-16,1320,1402,186,7,-75.0,771.0
2016-07-17,1323,1403,187,7,-75.0,771.0
2016-07-18,1324,1404,187,7,-75.0,774.0
2016-07-19,1325,1405,188,7,-75.0,775.0
2016-07-20,1328,1406,188,7,-76.0,775.0
2016-07-21,1329,1407,189,7,-74.0,779.0
2016-07-22,1327,1408,190,7,-75.0,779.0
2016-07-23,1326,1409,190,7,-74.0,781.0
2016-07-24,1330,1410,191,7,-72.0,782.0
2016-07-25,1331,1411,191,7,-72.0,782.0
2016-07-26,1333,1412,192,7,-78.0,784.0
2016-07-27,1332,1413,193,7,-72.0,784.0
2016-07-28,1336,1414,193,7,-73.0,785.0
2016-07-29,1334,1415,194,7,-72.0,787.0
2016-07-31,1335,1416,194,7,-72.0,791.0
2016-08-01,1337,1417,195,7,-70.0,791.0
2016-08-02,1338,1418,196,7,-73.0,793.0
2016-08-03,1339,1419,196,7,-73.0,793.0
2016-08-04,1340,1420,197,7,-71.0,793.0
2016-08-05,1343,1421,197,7,-72.0,797.0
2016-08-06,1342,1422,198,7,-72.0,798.0
2016-08-07,1341,1423,199,7,-71.0,800.0
2016-08-08,1344,1424,199,7,-72.0,803.0
2016-08-09,1345,1425,200,7,-72.0,804.0
2016-08-10,1346,1426,200,7,-71.0,803.0
2016-08-11,1347,1427,201,7,-72.0,807.0
2016-08-12,1348,1428,202,7,-72.0,808.0
2016-08-13,1349,1429,202,7,-70.0,810.0
2016-08-14,1351,1430,203,7,-69.0,810.0
2016-08-15,1350,1431,204,7,-69.0,811.0
2016-08-16,1352,1432,204,7,-71.0,813.0
2016-08-17,1353,1433,205,7,-70.0,818.0
2016-08-18,1356,1434,205,7,-70.0,818.0
2016-08-19,1355,1435,206,7,-71.0,823.0
2016-08-20,1354,1436,207,7,-72.0,825.0
2016-08-21,1357,1437,207,7,-71.0,821.0
2016-08-22,1358,1438,208,7,-68.0,823.0
2016-08-23,1360,1439,208,7,-71.0,828.0
2016-08-24,1359,1440,209,7,-70.0,828.0
2016-08-25,1361,1441,210,8,-74.0,828.0
2016-08-26,1362,1442,210,8,-68.0,829.0
2016-08-27,1363,1443,211,8,-69.0,831.0
2016-08-28,1364,1444,212,8,-69.0,833.0
2016-08-29,1365,1445,212,8,-69.0,836.0
2016-08-30,1366,1446,213,8,-70.0,841.0
2016-08-31,1367,1447,214,8,-74.0,841.0
2016-09-01,1369,1448,214,8,-69.0,841.0
2016-09-02,1368,1449,215,8,-71.0,841.0
2016-09-03,1370,1450,215,8,-69.0,842.0
2016-09-04,1371,1451,216,8,-71.0,842.0
2016-09-06,1373,1452,217,8,-74.0,845.0
2016-09-07,1372,1453,217,8,-73.0,850.0
2016-09-08,1374,1454,218,8,-69.0,854.0
2016-09-09,1377,1455,219,8,-70.0,858.0
2016-09-10,1376,1456,219,8,-69.0,859.0
2016-09-11,1375,1457,220,8,-69.0,860.0
2016-09-12,1378,1458,220,8,-69.0,859.0
2016-09-13,1379,1459,221,8,-71.0,861.0
2016-09-14,1380,1460,222,8,-70.0,865.0
2016-09-15,1382,1461,222,8,-69.0,870.0
2016-09-16,1381,1462,223,8,-68.0,871.0
2016-09-17,1383,1463,224,8,-68.0,871.0
2016-09-18,1384,1464,224,8,-71.0,871.0
2016-09-19,1385,1465,225,8,-68.0,870.0
2016-09-20,1386,1466,226,8,-67.0,873.0
2016-09-21,1387,1467,226,8,-69.0,877.0
2016-09-22,1388,1468,227,8,-70.0,879.0
2016-09-23,1389,1469,228,8,-72.0,881.0
2016-09-24,1391,1470,228,8,-70.0,879.0
2016-09-25,1392,1471,229,8,-71.0,880.0
2016-09-26,1390,1472,229,8,-68.0,879.0
2016-09-27,1393,1473,230,8,-67.0,881.0
2016-09-28,1394,1474,231,8,-68.0,889.0
2016-09-29,1396,1475,231,8,-72.0,890.0
2016-09-30,1395,1476,232,8,-69.0,888.0
2016-10-01,1397,1477,233,8,-72.0,888.0
2016-10-02,1399,1478,233,8,-68.0,887.0
2016-10-03,1398,1479,234,8,-66.0,890.0
2016-10-04,1400,1480,235,8,-68.0,893.0
2016-10-05,1401,1481,235,8,-70.0,893.0
2016-10-06,1403,1482,236,8,-68.0,893.0
2016-10-07,1402,1483,237,8,-68.0,892.0
2016-10-08,1404,1484,237,8,-68.0,895.0
2016-10-09,1405,1485,238,8,-71.0,899.0
2016-10-10,1406,1486,239,8,-71.0,901.0
2016-10-11,1407,1487,239,8,-68.0,901.0
2016-10-12,1408,1488,240,9,-69.0,902.0
2016-10-14,1410,1489,240,9,-68.0,903.0
2016-10-15,1411,1490,241,9,-66.0,904.0
2016-10-16,1409,1491,242,9,-69.0,906.0
2016-10-17,1412,1492,242,9,-68.0,910.0
2016-10-18,1413,1493,243,9,-70.0,905.0
2016-10-19,1414,1494,244,9,-70.0,904.0
2016-10-20,1416,1495,244,9,-71.0,903.0
2016-10-21,1415,1496,245,9,-72.0,906.0
2016-10-22,1417,1497,246,9,-68.0,909.0
2016-10-23,1418,1498,246,9,-68.0,907.0
2016-10-24,1419,1499,247,9,-69.0,903.0
2016-10-25,1420,1500,248,9,-70.0,903.0
2016-10-26,1421,1501,248,9,-69.0,903.0
2016-10-27,1422,1502,249,9,-69.0,907.0
2016-10-28,1424,1503,250,9,-70.0,909.0
2016-10-29,1423,1504,250,9,-69.0,910.0
2016-10-30,1425,1505,251,9,-69.0,906.0
2016-10-31,1426,1506,252,9,-71.0,907.0
2016-11-01,1427,1507,252,9,-70.0,907.0
2016-11-02,1428,1508,253,9,-70.0,907.0
2016-11-03,1430,1509,254,9,-70.0,910.0
2016-11-04,1431,1510,254,9,-70.0,908.0
2016-11-05,1429,1511,255,9,-77.0,908.0
2016-11-06,1432,1512,255,9,-78.0,906.0
2016-11-07,1433,1513,256,9,-74.0,907.0
2016-11-08,1434,1514,257,9,-73.0,906.0
2016-11-09,1435,1515,257,9,-76.0,906.0
2016-11-10,1436,1516,258,9,-71.0,909.0
2016-11-11,1437,1517,259,9,-76.0,911.0
2016-11-12,1438,1518,259,9,-78.0,909.0
2016-11-13,1440,1519,260,9,-72.0,906.0
2016-11-14,1439,1520,261,9,-73.0,905.0
2016-11-15,1441,1521,261,9,-71.0,905.0
2016-11-16,1442,1522,262,9,-71.0,905.0
2016-11-17,1443,1523,263,9,-77.0,905.0
2016-11-18,1444,1524,263,9,-76.0,904.0
2016-11-20,1445,1525,264,9,-74.0,902.0
2016-11-21,1446,1526,265,9,-72.0,900.0
2016-11-22,1449,1527,265,9,-71.0,900.0
2016-11-23,1450,1528,266,9,-72.0,898.0
2016-11-24,1451,1529,267,9,-73.0,900.0
2016-11-25,1452,1530,267,9,-71.0,899.0
2016-11-26,1447,1531,268,9,-76.0,900.0
2016-11-27,1448,1532,268,9,-72.0,900.0
2016-11-28,1453,1533,269,9,-72.0,896.0
2016-11-29,1454,1534,270,10,-73.0,898.0
2016-11-30,1455,1535,270,10,-73.0,900.0
2016-12-01,1456,1536,271,10,-71.0,901.0
2016-12-02,1458,1537,272,10,-74.0,900.0
2016-12-03,1457,1538,272,10,-73.0,898.0
2016-12-04,1459,1539,273,10,-74.0,896.0
2016-12-05,1460,1540,274,10,-72.0,896.0
2016-12-06,1461,1541,274,10,-76.0,895.0
2016-12-07,1462,1542,275,10,-73.0,895.0
2016-12-08,1464,1543,276,10,-74.0,896.0
2016-12-09,1463,1544,276,10,-71.0,894.0
2016-12-10,1465,1545,277,10,-73.0,891.0
2016-12-11,1467,1546,277,10,-73.0,889.0
2016-12-12,1466,1547,278,10,-75.0,887.0
2016-12-13,1468,1548,279,10,-76.0,887.0
2016-12-14,1469,1549,279,10,-76.0,887.0
2016-12-15,1472,1550,280,10,-71.0,888.0
2016-12-16,1471,1551,281,10,-71.0,886.0
2016-12-17,1470,1552,281,10,-74.0,886.0
2016-12-18,1474,1553,282,10,-77.0,884.0
2016-12-19,1473,1554,283,10,-70.0,882.0
2016-12-20,1477,1555,283,10,-71.0,883.0
2016-12-21,1478,1556,284,10,-72.0,883.0
2016-12-22,1475,1557,284,10,-70.0,883.0
2016-12-23,1476,1558,285,10,-72.0,880.0
2016-12-24,1484,1559,286,10,-76.0,879.0
2016-12-25,1482,1560,286,10,-76.0,877.0
2016-12-27,1485,1561,287,10,-77.0,877.0
2016-12-28,1479,1562,288,10,-73.0,877.0
2016-12-29,1483,1563,288,10,-75.0,879.0
2016-12-30,1481,1564,289,10,-70.0,877.0
2016-12-31,1480,1565,290,10,-72.0,874.0
2017-01-01,1487,1566,290,10,-76.0,876.0
2017-01-02,1486,1567,291,10,-70.0,872.0
2017-01-03,1488,1568,291,10,-71.0,876.0
2017-01-04,1492,1569,292,10,-70.0,873.0
2017-01-05,1491,1570,293,10,-71.0,873.0
2017-01-06,1490,1571,293,10,-70.0,873.0
2017-01-07,1489,1572,294,10,-81.0,869.0
2017-01-08,1493,1573,295,10,-74.0,872.0
2017-01-09,1495,1574,295,10,-72.0,868.0
2017-01-10,1494,1575,296,10,-73.0,871.0
2017-01-11,1496,1576,296,10,-72.0,869.0
2017-01-12,1498,1577,297,10,-72.0,866.0
2017-01-13,1499,1578,298,10,-74.0,868.0
2017-01-14,1500,1579,298,10,-73.0,862.0
2017-01-15,1497,1580,299,10,-72.0,867.0
2017-01-16,1501,1581,299,10,-72.0,862.0
2017-01-17,1503,1582,300,11,-74.0,862.0
2017-01-18,1502,1583,301,11,-75.0,862.0
2017-01-19,1505,1584,301,11,-77.0,860.0
2017-01-20,1506,1585,302,11,-76.0,864.0
2017-01-21,1504,1586,303,11,-72.0,858.0
2017-01-22,1508,1587,303,11,-73.0,860.0
2017-01-23,1507,1588,304,11,-72.0,858.0
2017-01-24,1510,1589,304,11,-72.0,857.0
2017-01-25,1509,1590,305,11,-76.0,860.0
2017-01-26,1512,1591,306,11,-73.0,852.0
2017-01-27,1511,1592,306,11,-71.0,857.0
2017-01-28,1513,1593,307,11,-72.0,852.0
2017-01-29,1514,1594,307,11,-74.0,855.0
2017-01-30,1515,1595,308,11,-71.0,855.0
2017-01-31,1516,1596,309,11,-74.0,850.0
2017-02-01,1517,1597,309,11,-73.0,855.0
2017-02-03,1519,1598,310,11,-70.0,849.0
2017-02-04,1518,1599,310,11,-72.0,853.0
2017-02-05,1520,1600,311,11,-71.0,850.0
2017-02-06,1522,1601,312,11,-71.0,853.0
2017-02-07,1521,1602,312,11,-77.0,852.0
2017-02-08,1523,1603,313,11,-76.0,847.0
2017-02-09,1524,1604,313,11,-77.0,850.0
2017-02-10,1526,1605,314,11,-73.0,846.0
2017-02-11,1525,1606,315,11,-75.0,850.0
2017-02-12,1528,1607,315,11,-77.0,846.0
2017-02-13,1527,1608,316,11,-72.0,847.0
2017-02-14,1529,1609,316,11,-71.0,847.0
2017-02-18,1534,1613,319,11,-72.0,846.0
2017-02-19,1533,1614,319,11,-73.0,837.0
2017-02-20,1536,1615,320,11,-73.0,842.0
2017-02-21,1535,1616,320,11,-73.0,848.0
2017-02-22,1537,1617,321,11,-72.0,840.0
2017-02-23,1540,1618,322,11,-71.0,845.0
2017-02-24,1538,1619,322,11,-73.0,841.0
2017-02-25,1539,1620,323,11,-70.0,844.0
2017-02-26,1541,1621,323,11,-73.0,842.0
2017-02-27,1542,1622,324,11,-71.0,841.0
2017-02-28,1544,1623,324,11,-71.0,840.0
2017-03-01,1543,1624,325,11,-72.0,837.0
2017-03-02,1546,1625,326,11,-71.0,839.0
2017-03-03,1545,1626,326,11,-71.0,839.0
2017-03-04,1547,1627,327,11,-72.0,838.0
2017-03-05,1549,1628,327,11,-71.0,839.0
2017-03-06,1548,1629,328,11,-74.0,837.0
2017-03-07,1551,1630,328,11,-77.0,838.0
2017-03-08,1550,1631,329,11,-77.0,837.0
2017-03-09,1552,1632,330,12,-72.0,836.0
2017-03-10,1554,1633,330,12,-75.0,834.0
2017-03-12,1553,1634,331,12,-72.0,834.0
2017-03-13,1555,1635,331,12,-73.0,833.0
2017-03-14,1556,1636,332,12,-72.0,834.0
2017-03-15,1557,1637,332,12,-73.0,833.0
2017-03-16,1559,1638,333,12,-73.0,833.0
2017-03-17,1558,1639,334,12,-71.0,832.0
2017-03-18,1561,1640,334,12,-72.0,832.0
2017-03-19,1560,1641,335,12,-72.0,831.0
2017-03-20,1564,1642,335,12,-72.0,829.0
2017-03-21,1563,1643,336,12,-74.0,832.0
2017-03-22,1562,1644,336,12,-74.0,832.0
2017-03-23,1567,1645,337,12,-74.0,832.0
2017-03-24,1565,1646,337,12,-74.0,831.0
2017-03-25,1566,1647,338,12,-73.0,831.0
2017-03-26,1568,1648,339,12,-73.0,830.0
2017-03-27,1569,1649,339,12,-74.0,830.0
2017-03-28,1570,1650,340,12,-75.0,833.0
2017-03-29,1571,1651,340,12,-77.0,833.0
2017-03-30,1572,1652,341,12,-76.0,834.0
2017-03-31,1573,1653,341,12,-75.0,833.0
2017-04-01,1575,1654,342,12,-75.0,829.0
2017-04-02,1574,1655,342,12,-76.0,831.0
2017-04-03,1576,1656,343,12,-75.0,832.0
2017-04-04,1578,1657,343,12,-75.0,836.0
2017-04-05,1577,1658,344,12,-77.0,835.0
2017-04-06,1579,1659,345,12,-77.0,832.0
2017-04-07,1581,1660,345,12,-74.0,832.0
2017-04-08,1580,1661,346,12,-75.0,831.0
2017-04-09,1583,1662,346,12,-75.0,831.0
2017-04-10,1584,1663,347,12,-74.0,832.0
2017-04-11,1586,1664,347,12,-74.0,832.0
2017-04-12,1585,1665,348,12,-76.0,833.0
2017-04-13,1582,1666,348,12,-76.0,834.0
2017-04-14,1588,1667,349,12,-76.0,833.0
2017-04-15,1587,1668,349,12,-77.0,831.0
2017-04-16,1589,1669,350,12,-74.0,833.0
2017-04-18,1590,1670,350,12,-76.0,834.0
2017-04-19,1591,1671,351,12,-76.0,832.0
2017-04-20,1592,1672,351,12,-74.0,833.0
2017-04-21,1594,1673,352,12,-75.0,836.0
2017-04-22,1593,1674,352,12,-75.0,835.0
2017-04-23,1595,1675,353,12,-75.0,835.0
2017-04-24,1596,1676,354,12,-76.0,837.0
2017-04-25,1597,1677,354,12,-74.0,835.0
2017-04-26,1598,1678,355,12,-74.0,836.0
2017-04-27,1599,1679,355,12,-75.0,836.0
2017-04-28,1601,1680,356,12,-74.0,835.0
2017-04-29,1602,1681,356,12,-74.0,837.0
2017-04-30,1603,1682,357,12,-76.0,839.0
2017-05-01,1600,1683,357,12,-75.0,837.0
2017-05-02,1604,1684,358,12,-75.0,837.0
2017-05-03,1605,1685,358,12,-77.0,838.0
2017-05-04,1607,1686,359,12,-75.0,838.0
2017-05-05,1608,1687,359,12,-75.0,838.0
2017-05-06,1606,1688,0,1,-76.0,840.0
2017-05-07,1610,1689,0,1,-75.0,840.0
2017-05-08,1609,1690,1,1,-76.0,840.0
2017-05-10,1614,1692,2,1,-62.0,820.0
2017-05-11,1612,1693,2,1,-76.0,840.0
2017-05-12,1613,1694,3,1,-76.0,840.0
2017-05-13,1611,1695,3,1,-77.0,840.0
2017-05-14,1615,1696,4,1,-75.0,841.0
2017-05-15,1616,1697,4,1,-77.0,841.0
2017-05-16,1618,1698,5,1,-77.0,842.0
2017-05-17,1617,1699,5,1,-76.0,843.0
2017-05-18,1619,1700,6,1,-76.0,842.0
2017-05-19,1620,1701,6,1,-76.0,841.0
2017-05-20,1621,1702,7,1,-75.0,842.0
2017-05-21,1622,1703,7,1,-76.0,843.0
2017-05-22,1625,1704,8,1,-77.0,844.0
2017-05-23,1623,1705,8,1,-76.0,845.0
2017-05-24,1624,1706,9,1,-77.0,845.0
2017-05-26,1627,1707,9,1,-77.0,846.0
2017-05-27,1626,1708,10,1,-76.0,846.0
2017-05-28,1628,1709,10,1,-76.0,847.0
2017-05-29,1629,1710,11,1,-76.0,848.0
2017-05-30,1631,1711,11,1,-75.0,848.0
2017-05-31,1630,1712,12,1,-77.0,849.0
2017-06-01,1635,1713,12,1,-75.0,850.0
2017-06-02,1633,1714,13,1,-77.0,849.0
2017-06-03,1634,1715,13,1,-77.0,851.0
2017-06-04,1632,1716,14,1,-76.0,850.0
2017-06-05,1636,1717,14,1,-76.0,851.0
2017-06-06,1637,1718,15,1,-77.0,852.0
2017-06-07,1639,1719,15,1,-77.0,853.0
2017-06-08,1638,1720,16,1,-76.0,853.0
2017-06-09,1641,1721,16,1,-76.0,852.0
2017-06-10,1640,1722,17,1,-77.0,854.0
2017-06-11,1642,1723,17,1,-76.0,854.0
2017-06-12,1643,1724,18,1,-77.0,856.0
2017-06-13,1644,1725,18,1,-79.0,857.0
2017-06-14,1645,1726,19,1,-76.0,855.0
2017-06-15,1647,1727,19,1,-75.0,855.0
2017-06-16,1648,1728,20,1,-76.0,855.0
2017-06-17,1646,1729,20,1,-76.0,858.0
2017-06-18,1650,1730,21,1,-77.0,858.0
2017-06-19,1649,1731,21,1,-78.0,857.0
2017-06-20,1651,1732,22,1,-78.0,858.0
2017-06-21,1652,1733,22,1,-77.0,859.0
2017-06-22,1655,1734,23,1,-78.0,859.0
2017-06-23,1653,1735,23,1,-78.0,861.0
2017-06-24,1654,1736,23,1,-77.0,860.0
2017-06-25,1656,1737,24,1,-78.0,861.0
2017-06-26,1657,1738,24,1,-78.0,861.0
2017-06-27,1658,1739,25,1,-77.0,861.0
2017-06-28,1662,1740,25,1,-78.0,861.0
2017-06-29,1659,1741,26,1,-78.0,863.0
2017-06-30,1661,1742,26,1,-77.0,865.0
2017-07-02,1660,1743,27,1,-78.0,863.0
2017-07-03,1663,1744,27,1,-78.0,863.0
2017-07-04,1664,1745,28,1,-78.0,865.0
2017-07-05,1665,1746,28,1,-76.0,866.0
2017-07-06,1666,1747,29,1,-79.0,866.0
2017-07-07,1668,1748,29,1,-79.0,867.0
2017-07-08,1667,1749,30,2,-76.0,867.0
2017-07-09,1669,1750,30,2,-77.0,867.0
2017-07-10,1670,1751,31,2,-78.0,867.0
2017-07-11,1671,1752,31,2,-80.0,867.0
2017-07-12,1672,1753,32,2,-76.0,868.0
2017-07-13,1673,1754,32,2,-78.0,870.0
2017-07-14,1674,1755,32,2,-77.0,870.0
2017-07-15,1675,1756,33,2,-78.0,871.0
2017-07-16,1676,1757,33,2,-78.0,871.0
2017-07-17,1677,1758,34,2,-78.0,871.0
2017-07-18,1678,1759,34,2,-77.0,871.0
2017-07-19,1679,1760,35,2,-78.0,872.0
2017-07-20,1684,1761,35,2,-77.0,872.0
2017-07-21,1687,1762,36,2,-77.0,872.0
2017-07-22,1680,1763,36,2,-78.0,873.0
2017-07-23,1682,1764,37,2,-79.0,872.0
2017-07-24,1690,1765,37,2,-77.0,873.0
2017-07-25,1688,1766,38,2,-79.0,873.0
2017-07-26,1691,1767,38,2,-77.0,874.0
2017-07-27,1683,1768,39,2,-78.0,875.0
2017-07-28,1689,1769,39,2,-76.0,875.0
2017-07-29,1686,1770,39,2,-79.0,875.0
2017-07-30,1692,1771,40,2,-79.0,876.0
2017-07-31,1681,1772,40,2,-78.0,876.0
2017-08-01,1685,1773,41,2,-78.0,876.0
2017-08-02,1693,1774,41,2,-79.0,877.0
2017-08-03,1694,1775,42,2,-80.0,877.0
2017-08-04,1696,1776,42,2,-79.0,877.0
2017-08-05,1695,1777,43,2,-79.0,877.0
2017-08-06,1697,1778,43,2,-81.0,877.0
2017-08-07,1698,1779,44,2,-78.0,878.0
2017-08-09,1699,1780,44,2,-77.0,879.0
2017-08-10,1700,1781,45,2,-78.0,879.0
2017-08-11,1701,1782,45,2,-78.0,878.0
2017-08-12,1703,1783,45,2,-79.0,879.0
2017-08-13,1702,1784,46,2,-80.0,883.0
2017-08-14,1704,1785,46,2,-77.0,881.0
2017-08-16,1705,1787,47,2,-79.0,881.0
2017-08-17,1706,1788,48,2,-79.0,881.0
2017-08-18,1708,1789,48,2,-79.0,881.0
2017-08-19,1707,1790,49,2,-81.0,882.0
2017-08-20,1709,1791,49,2,-79.0,882.0
2017-08-21,1710,1792,50,2,-80.0,883.0
2017-08-22,1711,1793,50,2,-80.0,883.0
